Age,Income,Days,Holiday,Channel,Loyalty,Promo,Purchase
36,38969.0,13,0,Online,7.225561681361377,1,0
39,54544.0,8,0,Online,4.876415295898001,1,1
53,28336.0,9,0,Online,3.7969636554607225,1,0
50,100231.0,9,0,In-Store,6.696364649665014,1,1
35,68145.0,17,0,Mobile,6.242628021453756,1,0
46,71927.0,42,1,Mobile,6.233216103867316,1,1
53,29830.0,35,0,Mobile,4.119171668002428,1,0
28,82240.0,17,0,Online,6.9464243308652085,1,0
50,66221.0,32,0,Mobile,5.89327287503292,1,1
38,24032.0,15,0,Online,5.697645054918495,1,0
51,69135.0,3,0,Mobile,5.682206798499967,1,1
37,40443.0,18,0,Online,5.3105132459525235,1,1
27,61131.0,1,0,Online,5.982666628399803,1,1
29,75055.0,15,0,Online,6.35303613314153,1,0
45,63898.0,28,0,Mobile,4.841152814521933,1,1
48,23117.0,9,0,In-Store,4.1735746055009795,1,1
36,65290.0,9,0,In-Store,5.0977785518542795,1,1
51,77045.0,29,0,Online,4.685655682420756,1,1
28,55993.0,14,0,In-Store,5.895364660716539,1,0
44,70315.0,17,0,Mobile,6.295575820980695,1,1
33,70652.0,24,0,Mobile,5.787701393518109,1,1
38,20000.0,1,0,Online,3.2245478270405568,1,0
45,85007.0,17,0,Online,8.159588983597445,1,1
36,48807.0,6,0,Online,5.129430631265109,1,0
41,45510.0,20,0,Online,6.2907520380098925,1,1
55,46101.0,22,1,Mobile,2.913321378878155,1,0
39,84609.0,26,0,Online,5.490538738338332,1,0
53,89474.0,30,0,Online,6.253767630096404,1,1
34,69448.0,26,1,In-Store,5.963375038235967,1,1
50,50379.0,16,0,Online,6.885419984083283,1,1
59,118182.0,44,0,Online,7.967865024942762,1,1
20,59641.0,4,0,Online,5.927137349514825,1,0
37,46948.0,21,1,Online,6.469042270075223,1,1
51,80493.0,38,0,Online,6.7637484247499575,1,0
43,57578.0,24,1,Mobile,5.879473105884656,1,0
49,101810.0,7,0,Mobile,6.163214812981195,1,0
39,43073.0,16,0,In-Store,6.0645693605791235,1,0
46,56384.0,10,0,In-Store,5.319281221713063,1,0
43,90656.0,17,0,In-Store,7.4936462939522155,1,1
57,69763.0,23,0,Online,7.513444161282399,1,1
48,54074.0,7,0,Online,6.862316222577749,1,0
48,41549.0,43,0,Online,4.516741531489116,1,0
41,37281.0,19,0,Online,5.356742514684563,1,1
40,34105.0,7,1,Online,5.155430303332065,1,0
41,79436.0,30,0,Online,5.837286357543349,1,0
49,75712.0,17,0,Online,5.521280046261354,1,1
41,70421.0,17,0,Online,5.8661108243335365,1,0
48,37900.0,20,1,Online,5.982271950364827,1,0
66,54179.0,18,0,In-Store,4.301628986513723,1,1
54,66523.0,5,0,Online,5.7689023100238295,1,0
42,85214.0,22,0,Online,7.182079412876495,1,1
57,67220.0,8,1,Online,5.414740942993547,1,1
41,62638.0,1,1,Online,6.309927311087133,1,1
25,41434.0,6,1,Online,6.196571917023821,1,1
35,78034.0,0,0,Online,7.402894336774942,1,1
26,54433.0,21,0,In-Store,3.491307504201419,1,0
41,31805.0,1,0,Online,4.5497346541982955,1,0
45,42309.0,7,0,Online,4.6214113330268285,1,1
62,73671.0,36,1,Online,5.663420235636611,1,1
48,74321.0,22,0,In-Store,5.965435108140339,1,1
43,20000.0,1,0,In-Store,4.254251902869188,1,0
53,58169.0,19,0,Online,7.157889672006376,1,0
23,34149.0,19,0,Mobile,5.89240045895311,1,0
47,67915.0,30,0,In-Store,4.417343580451588,1,1
53,71770.0,1,1,Mobile,4.377508587654855,1,1
30,38520.0,4,0,In-Store,5.192812153904687,1,0
56,60198.0,10,1,Mobile,4.479379748045497,1,1
48,76722.0,5,0,In-Store,6.769308114847389,1,1
41,80473.0,9,0,In-Store,5.348768460963103,1,0
51,43093.0,24,0,Online,5.183745132896221,1,1
68,81579.0,4,1,Mobile,6.759366410956637,1,1
47,65158.0,17,0,Mobile,6.329717744256746,1,1
47,50130.0,21,0,Online,5.789129830054755,1,0
40,58189.0,5,0,In-Store,5.861285526462676,1,0
37,76004.0,24,0,Mobile,6.0723419982492794,1,0
53,75662.0,32,1,In-Store,6.504955184669839,1,1
36,78151.0,10,0,In-Store,6.619376862918243,1,1
46,46550.0,20,0,Online,6.325361508516139,1,0
40,64485.0,16,0,In-Store,7.592073677037909,1,0
50,55203.0,23,0,Mobile,6.096247163058054,1,1
48,64240.0,3,1,Mobile,4.342266894670534,1,1
55,49861.0,58,0,Online,5.221590814040896,1,1
40,91748.0,7,1,Mobile,5.0834500714116855,1,1
42,59638.0,10,0,Mobile,6.645774994970543,1,0
35,57219.0,30,0,Online,5.624616779711441,1,1
41,68884.0,5,0,In-Store,4.011148434790629,1,1
49,82181.0,4,0,In-Store,6.598113759246794,1,1
53,60904.0,10,0,Online,5.683312700644269,1,0
36,53754.0,6,0,Mobile,6.734175520494557,1,0
54,77803.0,12,0,Online,5.164491545469064,1,0
59,94832.0,40,0,In-Store,5.49392733786697,1,1
49,88417.0,17,0,Online,7.237009953725847,1,1
64,40320.0,6,0,Online,5.1871938561113335,1,0
37,75458.0,29,0,Online,5.60681340697462,1,0
33,58598.0,24,0,In-Store,4.098944825188785,1,0
27,85475.0,46,0,Online,5.249910661559884,1,1
60,96667.0,16,0,Online,6.276325850580068,1,1
52,20000.0,11,1,Online,5.464947404255461,1,0
44,60271.0,20,0,Online,5.746878818623134,1,1
48,50868.0,20,0,In-Store,4.690281256457707,1,1
34,45784.0,15,0,Mobile,5.647224373478448,1,0
69,41539.0,22,0,Mobile,7.418499068973821,1,0
46,51062.0,13,0,Online,7.154960004646456,1,1
46,54211.0,16,0,Mobile,6.0145753984134345,1,0
52,52986.0,8,0,Online,7.9944532298060444,1,0
50,20000.0,24,0,Online,4.557194601139593,1,0
47,62561.0,27,0,Online,6.138276049191678,1,0
37,81107.0,24,0,Online,5.803365301696006,1,0
50,48843.0,9,0,In-Store,5.703190388511381,1,0
64,27164.0,1,0,In-Store,4.7391044535246944,1,1
58,61906.0,7,0,Online,5.361961977308498,1,1
61,81214.0,20,0,Online,5.226545418468486,1,1
40,63140.0,53,0,Online,6.8159491939543875,1,0
35,45458.0,30,0,Mobile,5.827437389393244,1,0
44,39015.0,50,0,Mobile,6.899251669402682,1,0
46,74120.0,30,1,Online,5.350832886426065,1,0
56,55361.0,20,0,Online,4.384659730778119,1,1
28,49618.0,11,0,In-Store,3.061197448092371,1,1
60,47856.0,37,0,Mobile,6.381581088957296,1,1
43,64399.0,7,0,In-Store,5.7267957028676015,1,1
41,62339.0,21,0,Online,4.729778958297328,1,0
35,61086.0,21,1,In-Store,4.943039740905108,1,1
28,40703.0,45,0,Online,6.602272418435798,1,0
53,39493.0,10,1,Mobile,5.554246159043083,1,0
46,46986.0,14,0,Online,5.491183101911824,1,0
32,65802.0,8,1,In-Store,5.252589735121409,1,1
32,70990.0,7,0,Online,6.376299518785909,1,0
42,89332.0,27,1,Online,3.2429807099001424,1,1
62,43266.0,29,0,Mobile,4.035532405375205,1,1
42,74511.0,24,0,Online,5.564826208170961,1,1
30,25605.0,1,0,Mobile,3.800451247765327,1,0
43,67003.0,4,0,In-Store,5.432680578431906,1,1
42,29752.0,15,0,In-Store,6.047192395057925,1,0
18,35491.0,29,0,In-Store,5.741498447325163,1,0
44,75060.0,0,1,In-Store,4.998807528428202,1,0
43,63058.0,4,0,Online,5.2483171503531505,1,1
52,53660.0,18,1,Online,3.732173052773739,1,1
63,32120.0,6,0,Online,6.11740658376309,1,1
56,67382.0,56,0,Online,5.665680225985918,1,1
42,61731.0,21,0,Online,4.692530950097031,1,1
34,74468.0,6,0,In-Store,5.162489528387677,1,0
71,25267.0,15,1,In-Store,6.224434417895177,1,0
46,72402.0,8,1,Online,5.462957753207915,1,1
45,49156.0,41,0,Online,6.4590274504081,1,1
45,65822.0,33,0,Mobile,4.254837565293356,1,1
47,58746.0,16,0,Online,7.512205878096247,1,1
44,42975.0,47,1,Online,6.3689348413362135,1,0
39,51762.0,24,0,Online,6.592112753728135,1,1
40,42459.0,8,0,Online,6.457573854456278,1,1
45,49495.0,26,0,In-Store,5.088175428958845,1,0
40,41818.0,27,0,Online,4.154420107596639,1,1
38,68031.0,5,0,Mobile,5.277552582862206,1,1
46,42802.0,14,1,Mobile,5.572511471968205,1,0
42,71155.0,9,0,In-Store,7.451287006536024,1,0
60,125315.0,10,0,In-Store,8.582907514319853,1,1
18,54862.0,12,0,In-Store,4.701046999508421,1,0
56,28359.0,20,1,Online,4.581986218743549,1,1
57,102081.0,3,0,In-Store,4.031534380796822,1,1
24,66980.0,5,0,Online,5.7590637192408405,1,1
42,57397.0,32,0,Mobile,6.254860298612814,1,1
41,52510.0,7,0,Mobile,4.533924556781631,1,0
31,38977.0,4,0,Online,5.761497804854954,1,0
37,53229.0,21,0,Online,5.789732328642531,1,0
34,44402.0,23,0,Mobile,6.037072358174066,1,1
63,44586.0,9,0,In-Store,5.360947082804998,1,0
54,71718.0,11,0,Online,6.8828783375194265,1,1
58,79426.0,12,1,In-Store,5.995180297944711,1,1
52,55485.0,8,0,Online,5.1919994636804345,1,1
34,70040.0,16,1,Online,5.0635174456396,1,1
40,101912.0,11,1,Mobile,7.37264249795146,1,1
50,43187.0,44,0,Online,7.230886271961635,1,0
33,27323.0,28,1,In-Store,6.096127232581235,1,1
52,76656.0,13,0,In-Store,5.190446445294532,1,1
43,45324.0,34,0,Online,5.761642302981622,1,0
41,49452.0,5,0,Online,6.904667838078615,1,1
52,62461.0,22,0,Mobile,4.650489676073563,1,1
49,84783.0,19,1,Mobile,6.570744990045616,1,1
41,62621.0,15,1,Online,5.532450226338138,1,1
57,20000.0,8,0,Mobile,6.393204961571166,1,0
34,67165.0,51,0,Mobile,4.190179932552504,1,0
51,64631.0,3,0,In-Store,5.230155813020199,1,1
51,42795.0,23,0,Online,5.44887850101742,1,1
42,25955.0,18,0,In-Store,6.277116093814879,1,0
48,52355.0,0,0,Online,5.4773975438035105,1,0
32,20000.0,4,0,In-Store,4.8457018153932925,1,0
54,24265.0,17,0,In-Store,4.291276321440662,1,0
43,32980.0,5,0,Online,7.356058955572226,1,0
40,34948.0,16,0,Mobile,4.789150293534952,1,0
55,77583.0,18,0,Mobile,6.231308134720602,1,1
38,56984.0,14,0,In-Store,4.826959160667376,1,1
31,66971.0,25,0,Online,5.806168428080442,1,0
29,64162.0,20,0,In-Store,5.285823623468406,1,1
51,29226.0,2,0,Online,5.749501111397558,1,0
32,48727.0,8,1,In-Store,7.043610416061803,1,0
63,55435.0,19,0,Online,4.67345782416887,1,0
24,57340.0,11,1,In-Store,5.5292838653445955,1,1
62,69580.0,8,0,Online,6.359569321878723,1,1
47,78502.0,34,1,In-Store,4.664522296324991,1,1
44,67396.0,11,0,Online,6.298482050157196,1,1
40,95233.0,31,1,Mobile,6.492620940112173,1,1
49,68770.0,26,0,Online,3.7972487710646337,1,1
45,49311.0,8,0,Online,7.014066833095062,1,0
56,85682.0,9,0,Online,5.424344331551122,1,0
46,35609.0,31,0,Online,5.474428936541144,1,0
47,70682.0,1,1,Mobile,7.269309539000925,1,0
41,56997.0,6,0,Online,5.828164640188473,1,0
44,42837.0,10,0,In-Store,5.064113204291589,1,1
48,64186.0,1,1,Online,6.17829232273606,1,1
28,54290.0,3,1,Mobile,4.792892939813548,1,0
32,23085.0,17,0,Online,5.461833888505476,1,0
52,63684.0,1,0,Online,5.385387182452085,1,1
47,39356.0,15,0,In-Store,8.314406155599144,1,0
43,62450.0,50,0,Online,6.359800211392296,1,0
45,57457.0,52,0,Mobile,4.228629502865152,1,1
48,68611.0,29,1,In-Store,6.925651184000765,1,1
40,20000.0,9,0,Mobile,3.467887506523656,1,0
37,40182.0,20,0,Online,5.747874653823867,1,0
47,62149.0,27,0,In-Store,5.596698055135272,1,1
35,117660.0,13,0,In-Store,5.958654066619227,1,1
49,62776.0,36,0,Online,5.570217126392957,1,1
28,51199.0,19,0,In-Store,6.005628088238444,1,0
55,77463.0,10,0,Online,2.5732335974088882,1,1
50,48219.0,16,0,Online,5.835533748890521,1,0
48,68652.0,3,0,Mobile,3.4598295555764826,1,0
55,61040.0,4,0,Online,5.737538965426195,1,1
62,81440.0,2,0,Online,5.136279811794646,1,1
55,73232.0,12,0,Online,5.6182729984564865,1,0
27,50417.0,19,0,Online,3.9053199871548765,1,0
32,29959.0,6,1,In-Store,4.969712181967522,1,0
39,38616.0,23,0,Mobile,6.315405599911195,1,0
45,65928.0,27,0,Online,6.337701770162975,1,1
50,58964.0,22,0,Online,5.4706950002144525,1,0
38,60546.0,0,0,Mobile,6.171196019083813,1,0
47,65083.0,14,0,Online,5.853306835124771,1,1
37,43623.0,25,0,In-Store,4.868907350848229,1,0
39,57911.0,21,0,In-Store,4.80893741457173,1,1
31,59800.0,16,0,In-Store,5.2514856847322555,1,0
36,31246.0,4,0,Online,5.3355385139163785,1,1
31,47765.0,8,0,In-Store,4.504515762632888,1,0
35,67829.0,27,0,Online,6.588411530914868,1,1
56,73979.0,30,0,Online,5.617676229625506,1,1
36,43844.0,7,0,In-Store,6.383747805226308,1,0
71,69989.0,12,0,Online,6.153606771299528,1,1
50,47711.0,18,0,In-Store,4.862564931515317,1,0
47,42418.0,51,0,Online,6.547104011885608,1,0
36,98204.0,25,0,Online,7.660684160129105,1,1
52,51699.0,2,0,In-Store,5.749482234018106,1,1
39,30503.0,7,0,In-Store,4.770792465929161,1,0
46,51239.0,51,0,Online,6.762326480677342,1,1
71,54675.0,11,0,Online,5.790467809649635,1,1
44,78254.0,29,1,Online,5.852597369188156,1,1
56,52820.0,19,0,Online,6.256734117453803,1,1
38,67568.0,1,0,In-Store,5.337745182854565,1,1
45,81256.0,20,0,Mobile,5.731405750912593,1,1
63,48331.0,5,0,Online,7.050651009267652,1,0
39,65818.0,17,0,Online,5.599367791239575,1,0
63,58741.0,20,0,Online,4.602173505112525,1,1
52,64505.0,14,0,Mobile,6.340390274612973,1,1
39,62019.0,11,0,Online,6.049296975973604,1,0
51,62923.0,4,0,Mobile,6.274732892709033,1,1
55,54289.0,42,0,In-Store,4.570410099901094,1,0
51,60503.0,13,0,Online,5.548811141524688,1,1
29,54544.0,19,0,In-Store,5.096694814188312,1,0
38,106624.0,18,1,Online,5.262029045781727,1,1
43,72103.0,20,0,In-Store,4.459928917502092,1,1
44,60046.0,40,0,Online,4.817468507787321,1,1
51,53242.0,18,0,Online,5.471424887552298,1,0
47,79574.0,37,0,Online,3.5349875336303,1,1
32,43694.0,3,1,Mobile,4.383684976903977,1,1
49,34332.0,62,0,In-Store,6.109295483156449,1,0
51,32831.0,21,0,Mobile,5.955361639268769,1,1
51,85950.0,2,0,Mobile,8.833289962950904,1,1
56,84911.0,0,0,In-Store,6.353690213546992,1,1
53,63197.0,18,0,Mobile,5.196029129302141,1,1
50,48795.0,21,0,Mobile,4.898464950852954,1,1
44,49010.0,9,0,Online,4.40348379686373,1,1
28,100841.0,65,0,Online,5.787042418018635,1,1
49,58184.0,8,0,Online,6.1352388538337,1,1
47,66861.0,18,1,Online,7.474054028472677,1,0
48,51200.0,12,0,In-Store,4.563427162657694,1,1
32,61808.0,8,1,Mobile,5.243039500321104,1,1
34,67557.0,2,0,Online,6.10493892237274,1,1
56,96125.0,15,0,In-Store,7.676070106333339,1,1
45,58261.0,2,0,Online,4.641348175190666,1,1
52,70333.0,38,0,Online,5.803117477430703,1,1
45,52854.0,12,1,Online,6.602319798884103,1,1
45,63724.0,5,1,Mobile,5.32709850934603,1,1
54,66838.0,67,1,Mobile,5.229544482032456,1,0
40,55910.0,10,0,Online,5.321932331755707,1,1
46,64738.0,7,0,Online,5.388888811715251,1,1
40,45815.0,10,0,Mobile,4.6994169183718855,1,1
41,70054.0,33,0,Online,6.1097302560769355,1,1
42,61113.0,8,0,Online,4.896153759397701,1,1
47,48952.0,23,0,Online,4.792663641382044,1,1
40,57652.0,10,0,Online,5.063955449662556,1,0
58,86150.0,12,0,In-Store,5.502324218470288,1,1
36,57909.0,20,1,Online,6.2302144673647195,1,1
43,68552.0,24,0,Online,6.225571381812216,1,1
41,68493.0,25,0,Online,5.3235864999508795,1,0
59,71596.0,14,1,Mobile,5.251017565309639,1,1
47,37908.0,16,0,Online,5.529858491433616,1,1
55,39296.0,35,0,Online,5.01983735063121,1,1
30,45034.0,13,1,Mobile,6.238970758462151,1,0
48,72138.0,4,0,Online,6.40127534550985,1,1
54,65239.0,39,0,Mobile,5.941401616432478,1,1
46,64235.0,8,0,Mobile,4.176859463251288,1,0
56,57582.0,41,0,Online,5.985666328287499,1,0
40,33505.0,23,0,Mobile,6.8865885036751,1,1
59,47992.0,4,1,Mobile,4.010645599027777,1,0
68,64223.0,20,0,In-Store,5.006279725653377,1,1
41,56591.0,8,0,Mobile,6.098167018881512,1,0
41,63573.0,12,1,Mobile,4.675572274384947,1,0
60,28856.0,16,1,In-Store,5.611813086103237,1,0
61,59736.0,19,0,In-Store,5.873994230885525,1,0
40,20000.0,25,1,Online,4.155984164350823,1,0
41,33921.0,12,0,In-Store,4.193302416417733,1,0
42,40574.0,46,0,Mobile,5.0590455039699105,1,1
32,23146.0,16,0,Online,6.695429351583987,1,1
36,43969.0,16,0,In-Store,5.386869515247865,1,0
35,65538.0,0,0,In-Store,6.360785475072362,1,1
37,83323.0,7,1,Online,5.0173998843179755,1,1
45,49290.0,9,0,Online,5.5994227952305415,1,0
47,46866.0,16,0,Online,7.9725725215943335,1,0
61,57595.0,11,0,Mobile,4.851315601957937,1,1
35,54639.0,24,0,Online,5.990706679877048,1,0
55,39741.0,11,0,In-Store,4.947696979501881,1,1
43,70832.0,2,0,Online,7.911469238706895,1,1
45,54114.0,24,1,Online,4.776873134276823,1,1
52,46820.0,28,0,Online,3.9312259511370273,1,0
34,48624.0,17,0,Online,7.030160213783326,1,0
49,107026.0,18,0,Online,5.867544008545386,1,1
47,75495.0,18,0,In-Store,6.475685354461825,1,1
50,53210.0,16,0,Online,5.094778814148874,1,1
48,20000.0,2,0,Mobile,6.3690688698337885,1,1
70,25919.0,20,0,Mobile,5.799629880376515,1,0
39,61730.0,45,0,Online,5.510738009673061,1,1
40,54186.0,9,1,Mobile,4.990109506998283,1,0
39,36958.0,10,1,In-Store,5.240741639530008,1,0
39,57361.0,1,0,Online,4.5089121313505505,1,0
39,45106.0,15,0,Online,5.228590003534656,1,0
57,47176.0,61,0,Online,6.06716210475318,1,1
59,56534.0,18,0,In-Store,4.516190668553534,1,1
39,39678.0,4,0,Online,5.268278588938662,1,0
37,32286.0,6,0,In-Store,6.218445408404675,1,0
50,32913.0,32,0,Online,5.701702007044499,1,0
39,51899.0,8,0,Online,5.768866189513628,1,0
51,28338.0,4,0,Online,5.840937746863286,1,0
47,103804.0,4,0,Mobile,7.43004051600816,1,0
30,78670.0,6,0,Online,5.090708157182557,1,1
60,74396.0,24,1,Online,6.927348288885872,1,1
63,42298.0,16,0,Online,6.249918080486928,1,0
39,43035.0,7,0,Online,3.124027667582338,1,0
41,31677.0,15,0,Online,5.254425763939315,1,0
48,96768.0,10,0,In-Store,5.01675001268277,1,1
48,86868.0,50,0,In-Store,5.167111788537513,1,1
52,73446.0,6,1,Online,5.962817229695794,1,1
65,57579.0,14,0,Online,6.477340634692335,1,1
43,52236.0,24,0,Mobile,4.168412217414988,1,0
37,70118.0,35,1,Online,6.1357268446821305,1,1
31,91955.0,14,0,Online,6.77006181475452,1,1
38,72857.0,6,0,Mobile,6.150003365696074,1,1
45,37742.0,2,0,Online,6.22036702078714,1,0
63,44673.0,21,0,Online,5.214011044717754,1,1
40,69360.0,12,0,Online,5.1969856789965245,1,0
47,42727.0,10,0,Mobile,5.710817616848347,1,0
45,50581.0,8,1,Mobile,4.746672438452086,1,0
57,90209.0,39,0,In-Store,6.199011149787096,1,1
70,53717.0,17,0,Mobile,6.197005539986556,1,1
40,28488.0,9,0,In-Store,7.309527842294846,1,0
40,117715.0,1,0,In-Store,7.34907865960089,1,1
55,81753.0,29,0,In-Store,5.032111513474684,1,0
52,58727.0,27,0,In-Store,5.180133143558891,1,0
63,59855.0,45,1,In-Store,5.740054993021859,1,1
51,20000.0,19,0,Online,6.052587785312508,1,0
41,52141.0,13,0,In-Store,5.781876784186468,1,1
51,45117.0,10,0,Online,4.708482150129539,1,1
56,61955.0,29,1,Online,6.2752755033580145,1,1
53,92554.0,16,0,Online,7.062853042458929,1,1
50,68802.0,15,0,Mobile,8.55125171135348,1,0
56,100606.0,12,0,Online,6.933229296834764,1,1
57,32077.0,30,0,Online,5.97122528725748,1,0
59,29156.0,42,0,In-Store,4.8997930048810945,1,1
51,84841.0,28,1,In-Store,5.274771954145725,1,1
43,62081.0,3,0,Online,5.550019098218782,1,1
46,69346.0,16,0,Online,4.441996536487878,1,1
57,59462.0,26,0,Online,4.569492058887858,1,0
37,63903.0,20,0,In-Store,4.8540934593826455,1,1
49,73758.0,12,0,In-Store,4.692103228191607,1,1
41,65056.0,12,0,In-Store,4.819824066483102,1,1
45,48573.0,2,0,Online,5.412884421034201,1,1
58,106604.0,33,1,Online,6.925793156205713,1,1
47,61887.0,9,1,In-Store,4.707511330809696,1,1
45,56011.0,24,0,Online,4.718736599914536,1,1
31,53090.0,20,0,Online,5.361373214328646,1,0
52,66818.0,6,0,Online,7.82353546218231,1,1
51,55149.0,6,0,In-Store,5.270436886291019,1,1
67,20000.0,8,1,Online,4.462738226233507,1,1
42,54917.0,46,0,Online,4.998776176123833,1,0
47,38336.0,16,1,In-Store,6.142508712662407,1,0
47,65350.0,2,0,Online,4.404023528313082,1,1
61,59399.0,30,0,Online,4.474152001208703,1,1
44,46724.0,3,0,Online,5.119427006815056,1,1
48,78821.0,5,1,Online,7.8650981625345215,1,1
51,58588.0,21,0,In-Store,5.6143858377329,1,0
47,52462.0,7,0,Mobile,5.283788742599323,1,1
41,52758.0,2,0,Online,6.550988853294143,1,1
47,52311.0,17,0,Online,7.605680213626727,1,1
56,70137.0,20,0,Online,5.0950224793159995,1,1
35,44412.0,1,0,In-Store,6.148748221692464,1,1
46,61406.0,17,0,In-Store,6.785055401609338,1,1
38,49919.0,17,1,Online,5.113317864152938,1,1
57,47139.0,43,1,Online,5.216966028964006,1,1
30,69452.0,1,0,Online,7.174968496877927,1,1
39,41299.0,9,1,In-Store,6.225042240140603,1,1
49,70416.0,15,0,Online,6.23566197522083,1,0
61,66193.0,38,0,In-Store,5.860859496607404,1,1
44,86546.0,8,1,Online,5.700278909549614,1,1
39,24821.0,37,1,Mobile,5.198930191995481,1,0
64,80381.0,27,1,Online,5.620446223560442,1,0
31,53949.0,22,0,Online,3.951009417968631,1,1
23,24247.0,37,0,In-Store,3.7356581033882805,1,0
49,46820.0,9,0,In-Store,5.693856594920743,1,0
40,70238.0,12,1,Online,4.637765114537334,1,1
35,58282.0,13,1,Online,6.64021417273134,1,1
52,86956.0,25,0,Online,4.692136123809048,1,0
47,53233.0,29,1,Online,4.626192017550042,1,0
39,59331.0,17,0,Online,6.283919420752195,1,1
32,56302.0,30,0,Online,4.344422937517576,1,1
54,39570.0,9,1,Online,5.35920961598383,1,1
52,59426.0,15,0,Online,7.372021691361065,1,1
44,55616.0,12,1,Online,5.323872288527261,1,0
63,61752.0,1,0,In-Store,7.078931259824715,1,1
34,61186.0,1,0,Mobile,4.489931291997546,1,1
30,60034.0,12,1,Online,6.6446354696266265,1,1
38,61929.0,14,1,Online,5.700652642331306,1,1
45,81991.0,3,0,Mobile,5.60913091805595,1,1
47,40446.0,33,0,Mobile,6.345238317468974,1,0
43,45522.0,19,0,Online,5.9626919250514145,1,0
49,88337.0,20,0,In-Store,5.810890649244891,1,1
32,85413.0,25,0,In-Store,7.9219632771208905,1,0
59,65180.0,13,0,In-Store,3.6219647200524814,1,1
44,100483.0,18,0,Online,7.150787588733191,1,1
56,69776.0,39,0,Online,4.947471019086182,1,1
48,97478.0,16,0,In-Store,4.331413664611909,1,1
50,89195.0,2,1,Online,5.299314232731114,1,1
51,92551.0,29,0,In-Store,5.670297478631603,1,1
49,37030.0,2,1,Mobile,3.9692815354440945,1,1
51,73364.0,8,1,Online,5.878318370087634,1,1
58,58335.0,35,1,In-Store,5.7192861611969805,1,1
47,33235.0,10,0,Mobile,5.971662716468744,1,0
52,86722.0,5,1,Mobile,4.870767065506074,1,1
44,83887.0,29,0,Online,5.052859551252861,1,1
59,57095.0,35,0,Online,3.7160162023882566,1,1
38,47645.0,7,1,Online,6.920984977244654,1,1
63,61160.0,7,0,In-Store,5.2177103334304675,1,0
45,23710.0,60,0,Online,5.124062891223475,1,1
31,33056.0,11,0,Mobile,4.682338340576121,1,0
46,54009.0,20,0,Online,4.141964361170496,1,1
